Index,Colony,Nest,Distance,Treatment,Time,Tape,Ant,TimeCode,Behavior,Location_Origin,Destination,colony_id,index
10,212,Mediocre,15,Forced,0.426432927068972,1,OG**,0.030428241,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.427614736800617,1,OWYB,0.030497685,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.430766201055132,1,WYOB,0.03068287,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.435099475041291,1,OBGB,0.0309375,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.435493405945866,1,GBYO,0.030960648,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.435690371398153,1,YOGY,0.030972222,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.437857008391232,1,YPYP,0.031099537,RTR,Mediocre,Old,212,10
10,212,Mediocre,15,Forced,0.443175109638826,1,XXXX,0.031412037,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.448887141790995,1,OWYB,0.031747685,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.451250744236361,1,GPYG,0.031886574,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.456371880031669,1,GGPY,0.0321875,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.457356707293103,1,OOBG,0.03224537,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.460705136999905,1,WYOB,0.03244213,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.461099084922402,1,YWYO,0.032465278,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.461493015826976,1,POOB,0.032488426,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.464644480081491,1,XXXX,0.032673611,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.464644480081491,1,YPYP,0.032673611,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.465432341890638,1,OWYB,0.032719907,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.466220203699786,1,GO**,0.032766204,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.474689786219818,1,GBYO,0.033263889,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.477250354117472,1,OBGB,0.033414352,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.482371489912779,1,OWYB,0.033715278,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.482962386269639,1,OOWY,0.03375,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.483356317174214,1,GGPY,0.033773148,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.485522954167294,1,YPYP,0.033900463,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.486901712333302,1,XXXX,0.033981481,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.487492608690162,1,POOB,0.034016204,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.489856211135529,1,OOBG,0.034155093,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.490644089962601,1,WYWG,0.034201389,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.492613744485469,1,WYOB,0.03431713,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.49537127783541,1,GO**,0.034479167,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.49694701847163,1,YOGY,0.034571759,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.498325793655561,1,YWYO,0.034652778,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.505022653069164,1,XXXX,0.035046296,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.505613549426025,1,GPYG,0.035081019,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.507583220966818,1,POOB,0.035196759,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.509946823412184,1,OG**,0.035335648,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.511719529500691,1,OBGB,0.035439815,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.512507391309839,1,GGPY,0.035486111,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.513098287666699,1,WYOB,0.035520833,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.517037630748285,1,OOBG,0.035752315,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.517037630748285,1,OWYB,0.035752315,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.52077999135966,1,GBYO,0.035972222,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.52077999135966,1,XXXX,0.035972222,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.522552697448166,1,GO**,0.036076389,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.523143593805027,1,YPYP,0.036111111,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.530628332045701,1,OB**,0.036550926,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.531219228402562,1,YWYO,0.036585648,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.531416193854849,1,OOWY,0.036597222,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.531416193854849,1,POOB,0.036597222,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.531810124759422,1,OWYB,0.03662037,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.535158554466223,1,GPYG,0.03681713,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.539885759356957,1,WYOB,0.037094907,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.539885759356957,1,WYWG,0.037094907,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.539885759356957,1,XXXX,0.037094907,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.549143203686137,1,YOGY,0.037638889,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.549734100042997,1,OWYB,0.037673611,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.551900737036077,1,YPYP,0.037800926,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.552097702488365,1,OBGB,0.0378125,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.555643097647453,1,GO**,0.038020833,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.557415803735959,1,GGPY,0.038125,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.558991527354254,1,XXXX,0.038217593,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.559976371633612,1,GPYG,0.038275463,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.562143008626692,1,GBPW,0.038402778,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.562143008626692,1,GBYO,0.038402778,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.566476265594928,1,YWYO,0.038657407,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.568839868040295,1,XXXX,0.038796296,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.570218643224227,1,OOBG,0.038877315,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.570218643224227,1,POOB,0.038877315,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.570218643224227,1,WYOB,0.038877315,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.571794366842522,1,OB**,0.038969907,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.574551900192463,1,OWYB,0.039131944,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.580066966892344,1,OBGB,0.039456019,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.580460897796918,1,YOGY,0.039479167,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.581051811171702,1,GGPY,0.039513889,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.584400240878504,1,GPYG,0.039710648,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.586960808776157,1,YPYP,0.039861111,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.588339566942166,1,OOWY,0.03994213,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.589915307578385,1,POOB,0.040034722,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.590506203935245,1,OWYB,0.040069444,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.594839477921406,1,GBYO,0.040324074,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.595036443373692,1,WYOB,0.040335648,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.599369717359852,1,YWYO,0.040590278,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.604884784059733,1,GO**,0.040914352,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.606657473130315,1,XXXX,0.041018519,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.606854438582602,1,GBPW,0.041030093,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.607248369487176,1,OG**,0.041053241,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.607642317409674,1,OBGB,0.041076389,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.60783928286196,1,OOBG,0.041087963,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.609611971932542,1,GPYG,0.04119213,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.610399850759614,1,GGPY,0.041238426,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.610990747116475,1,OWYB,0.041273148,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.611778608925623,1,POOB,0.041319444,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.614536142275563,1,WYOB,0.041481481,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.614536142275563,1,YPYP,0.041481481,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.617687606530077,1,WYWG,0.041666667,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.618475485357149,1,YOGY,0.041712963,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.622020880516237,1,YWYO,0.041921296,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.626551119954684,1,GO**,0.0421875,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.62674808540697,1,XXXX,0.042199074,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.627929878120692,1,OOWY,0.042268519,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.634035858195357,1,OWYB,0.042627315,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.63580854726594,1,OOBG,0.042731481,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.636202478170514,1,WYOB,0.04275463,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.640338786704386,1,YPYP,0.042997685,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.641914527340606,1,YOGY,0.043090278,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.643293285506614,1,GPYG,0.043171296,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.644672060690547,1,XXXX,0.043252315,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.64506599159512,1,POOB,0.043275463,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.647429594040487,1,YWYO,0.043414352,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.648020490397348,1,GGPY,0.043449074,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.657277917708603,1,GBYO,0.043993056,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.658459727440249,1,OWYB,0.0440625,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.659641520153971,1,WYOB,0.044131944,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.659838485606258,1,GO**,0.044143519,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.662399053503911,1,OB**,0.044293981,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.664368725044704,1,XXXX,0.044409722,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.665156586853852,1,OOBG,0.044456019,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.665944465680923,1,GPYG,0.044502315,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.671656497833091,1,OBGB,0.044837963,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.672444359642239,1,OOWY,0.044884259,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.674414031183032,1,YWYO,0.045,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.674807962087605,1,YPYP,0.045023148,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.67579278934904,1,POOB,0.045081019,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.6763836857059,1,WYWG,0.045115741,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.680519994239774,1,XXXX,0.045358796,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.680716959692061,1,OWYB,0.04537037,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.683080562137427,1,WYOB,0.045509259,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.684065389398862,1,YPYP,0.04556713,RTR,Mediocre,Old,212,10
10,212,Mediocre,15,Forced,0.689777438568954,1,GGPY,0.045902778,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.691353162187249,1,GBYO,0.04599537,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.69411069553719,1,GPYG,0.046157407,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.695095539816548,1,GO**,0.046215278,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.698247004071062,1,POOB,0.046400463,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.700019693141644,1,YWYO,0.04650463,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.700216658593931,1,OOBG,0.046516204,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.701595433777864,1,WYWG,0.046597222,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.70336813986637,1,XXXX,0.046701389,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.703762070770943,1,YPYP,0.046724537,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.704352967127804,1,WYOB,0.046759259,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.705731742311736,1,OBGB,0.046840278,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.705731742311736,1,OWYB,0.046840278,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.710261964732259,1,YOGY,0.047106481,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.718928495686654,1,GPYG,0.047615741,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.719716374513726,1,OOWY,0.047662037,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.720504236322874,1,XXXX,0.047708333,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.724640544856746,1,YWYO,0.047951389,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.724837510309033,1,POOB,0.047962963,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.725034475761321,1,GO**,0.047974537,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.726413233927329,1,OWYB,0.048055556,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.7272011127544,1,WYOB,0.048101852,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.727398078206687,1,OB**,0.048113426,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.732913144906568,1,OOBG,0.0484375,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.733897972168003,1,GBYO,0.04849537,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.734882799429437,1,YPYP,0.048553241,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.739413038867884,1,OBGB,0.048819444,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.740200900677032,1,GP**,0.048865741,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.745519001924626,1,XXXX,0.049178241,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.747291708013132,1,YOGY,0.049282407,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.747685638917705,1,YWYO,0.049305556,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.751428016547005,1,OWYB,0.049525463,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.752018912903865,1,WYOB,0.049560185,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.758715772317467,1,POOB,0.049953704,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.759306685692252,1,GBPW,0.049988426,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.761670288137619,1,GBYO,0.050127315,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.763836908112774,1,YPYP,0.05025463,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.764230856035272,1,XXXX,0.050277778,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.765412648748994,1,GGPY,0.050347222,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.766988389385213,1,GPYG,0.050439815,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.76915500936037,1,OBGB,0.05056713,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.770139853639728,1,OOBG,0.050625,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.771715577258023,1,YWYO,0.050717593,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.774079179703389,1,OWYB,0.050856481,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.775064023982748,1,GO**,0.050914352,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.779200315498697,1,YOGY,0.051157407,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.780382125230343,1,XXXX,0.051226852,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.782351779753211,1,POOB,0.051342593,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.786882019191658,1,GGPY,0.051608796,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.787669881000805,1,WYOB,0.051655093,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.790427414350746,1,OOWY,0.05181713,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.790427414350746,1,YPYP,0.05181713,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.790821362273244,1,XXXX,0.051840278,RTR,Mediocre,Old,212,10
10,212,Mediocre,15,Forced,0.793578895623184,1,OWYB,0.052002315,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.798700014400568,1,OOBG,0.052303241,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.800669685941361,1,OB**,0.052418981,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.802836322934441,1,XXXX,0.052546296,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.803821150195875,1,POOB,0.052604167,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.806775666016026,1,YWYO,0.052777778,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.8071695969206,1,GYYB,0.052800926,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.808154424182035,1,WYOB,0.052858796,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.809533199365967,1,GO**,0.052939815,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.812290732715907,1,YOGY,0.053101852,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.813275559977342,1,XXXX,0.053159722,RTR,Mediocre,Old,212,10
10,212,Mediocre,15,Forced,0.813472525429629,1,PBBO,0.053171296,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.816427024231856,1,GPYG,0.053344907,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.817017920588717,1,OWYB,0.05337963,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.818790626677223,1,YPYP,0.053483796,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.820760298218016,1,GBPW,0.053599537,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.822532987288599,1,POOB,0.053703704,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.827063226727045,1,YOOP,0.053969907,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.829426829172412,1,WYOB,0.054108796,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.830411656433846,1,YWYO,0.054166667,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.833169189783787,1,XXXX,0.054328704,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.837305498317659,1,OBGB,0.054571759,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.8400630316676,1,OOWY,0.054733796,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.842623599565254,1,GPYG,0.054884259,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.843805392278975,1,YOGY,0.054953704,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.844790236558333,1,GYYB,0.055011574,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.846759908099126,1,GBYO,0.055127315,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.847350804455987,1,OWYB,0.055162037,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.850699234162789,1,POOB,0.055358796,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.851093165067362,1,YPYP,0.055381944,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.855623404505809,1,YWYO,0.055648148,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.858183972403462,1,WYWG,0.055798611,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.85897183421261,1,GYYB,0.055844907,RTR,Mediocre,Old,212,10
10,212,Mediocre,15,Forced,0.860744540301117,1,GO**,0.055949074,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.861335436657977,1,OOBG,0.055983796,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.862123298467125,1,XXXX,0.056030093,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.862320263919412,1,OB**,0.056041667,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.866653537905571,1,OWYB,0.056296296,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.867441399714719,1,GBPW,0.056342593,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.869017140350937,1,WYOB,0.056435185,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.870592880987157,1,YPYP,0.056527778,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.874335241598533,1,GYYB,0.056747685,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.874729172503106,1,GPYG,0.056770833,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.876304913139325,1,POOB,0.056863426,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.878668515584692,1,YOGY,0.057002315,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.886153236807442,1,OWYB,0.05744213,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.888910770157382,1,OOWY,0.057604167,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.890486510793602,1,OBGB,0.057696759,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.893441009595829,1,YOOP,0.05787037,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.893637975048116,1,XXXX,0.057881944,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.897183387225128,1,WYOB,0.058090278,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.898168214486562,1,YPYP,0.058148148,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.900137886027355,1,YWYO,0.058263889,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.90053181693193,1,GYYB,0.058287037,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.903880246638731,1,OB**,0.058483796,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.906834745440958,1,POOB,0.058657407,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.907425641797819,1,YOGY,0.05869213,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.908410486077177,1,OWYB,0.05875,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.909001382434038,1,GO**,0.058784722,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.909001382434038,1,GYYB,0.058784722,RTR,Mediocre,Old,212,10
10,212,Mediocre,15,Forced,0.912349812140839,1,GPYG,0.058981481,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.913531621872484,1,XXXX,0.059050926,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.919243654024653,1,OBGB,0.059386574,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.927713219526761,1,GYYB,0.059884259,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.929485925615268,1,YOOP,0.059988426,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.929682891067554,1,OWYB,0.06,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.932046493512921,1,YPYP,0.060138889,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.936970646838017,1,GBBY,0.060428241,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.936970646838017,1,XXXX,0.060428241,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.93894031837881,1,YOGY,0.060543981,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.949576520873999,1,POOB,0.061168981,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.949970451778573,1,OB**,0.06119213,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.951940123319366,1,GYYB,0.06130787,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.955879466400952,1,OBGB,0.061539352,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.956470362757812,1,XXXX,0.061574074,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.958440034298605,1,YPYP,0.061689815,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.967697461609861,1,GPYG,0.062233796,TB,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.968288357966722,1,YOOP,0.062268519,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,0.983454799900357,1,WYWG,0.063159722,TA,Mediocre,,212,10
10,212,Mediocre,15,Forced,1,1,GYYB,0.064131944,TA,Mediocre,,212,10
