Time,Behavior,colony_id
0.588492861950796,Transport,T_caguatan.csv
0.58912518970735,Transport,T_caguatan.csv
0.596207116213685,Transport,T_caguatan.csv
0.603019798138748,Transport,T_caguatan.csv
0.604824386485077,Transport,T_caguatan.csv
0.607397007631604,Transport,T_caguatan.csv
0.608027891717481,Transport,T_caguatan.csv
0.61727604607475,Transport,T_caguatan.csv
0.619351322673028,Transport,T_caguatan.csv
0.628689706447614,Reverse tandem run,T_caguatan.csv
0.640376942413781,Transport,T_caguatan.csv
0.643595606188294,Queen transport,T_caguatan.csv
0.644677637360753,Transport,T_caguatan.csv
0.652889236171891,Transport,T_caguatan.csv
0.661100113147689,Transport,T_caguatan.csv
0.662590703121757,Transport,T_caguatan.csv
0.663806273831845,Transport,T_caguatan.csv
0.670329138868487,Transport,T_caguatan.csv
0.6717287775899,Transport,T_caguatan.csv
0.674977036613293,Transport,T_caguatan.csv
0.689096857670312,Transport,T_caguatan.csv
0.700421732296537,Transport,T_caguatan.csv
0.723610331629201,Transport,T_caguatan.csv
0.724963772888948,Transport,T_caguatan.csv
0.743009656352241,Transport,T_caguatan.csv
0.753837186430218,Transport,T_caguatan.csv
0.768498203532301,Transport,T_caguatan.csv
0.823720591977161,Transport,T_caguatan.csv
0.864322025181226,Transport,T_caguatan.csv
0.890087937590117,Transport,T_caguatan.csv
0.911873830401178,Transport,T_caguatan.csv
1,Transport,T_caguatan.csv
0,Transport,T_carinatus.csv
0.044908979720225,Transport,T_carinatus.csv
0.0945119585367138,Transport,T_carinatus.csv
0.124967387260514,Tandem run,T_carinatus.csv
0.126238525664669,Tandem run,T_carinatus.csv
0.127196549835619,Transport,T_carinatus.csv
0.212626119890338,Transport,T_carinatus.csv
0.254807445125174,Tandem run,T_carinatus.csv
0.261948557295434,Tandem run,T_carinatus.csv
0.271926379035876,Tandem run,T_carinatus.csv
0.300513660626324,Transport,T_carinatus.csv
0.309437176766636,Tandem run,T_carinatus.csv
0.341970080905141,Transport,T_carinatus.csv
0.342208788594403,Tandem run,T_carinatus.csv
0.347679106610526,Tandem run,T_carinatus.csv
0.349674191946529,Transport,T_carinatus.csv
0.355301785597384,Tandem run,T_carinatus.csv
